"","DX","distinct_specialty_count","code_volume_percent","concept_name"
"27097","M4012",19,4.20856145776764e-06,"Other secondary kyphosis, cervical region"
"27098","M4036",19,4.52826168139392e-06,"Flatback syndrome, lumbar region"
"27099","M4050",19,1.48170660919054e-06,"Lordosis, unspecified, site unspecified"
"27100","M4130",19,3.03962658438486e-06,"Thoracogenic scoliosis, site unspecified"
"27101","M4146",19,3.74963162178812e-06,"Neuromuscular scoliosis, lumbar region"
"27102","M4314",19,3.85058958714379e-06,"Spondylolisthesis, thoracic region"
"27103","M4328",19,4.5625741924952e-06,"Fusion of spine, sacral and sacrococcygeal region"
"27104","M4713",19,5.00005870903642e-06,"Other spondylosis with myelopathy, cervicothoracic region"
"27105","M4848XA",19,1.55857983117704e-06,"Fatigue fracture of vertebra, sacral and sacrococcygeal region, initial encounter for fracture"
"27106","M50821",19,3.31115732127282e-06,"Other cervical disc disorders at C4-C5 level"
"27107","M50822",19,6.43788489537629e-06,"Other cervical disc disorders at C5-C6 level"
"27108","M50823",19,3.1709379249455e-06,"Other cervical disc disorders at C6-C7 level"
"27109","M50920",19,3.56784129854965e-06,"Unspecified cervical disc disorder, mid-cervical region, unspecified level"
"27110","M50922",19,2.1821437348444e-06,"Unspecified cervical disc disorder at C5-C6 level"
"27111","M5093",19,4.71368121253734e-06,"Cervical disc disorder, unspecified, cervicothoracic region"
"27112","M5105",19,2.56617991678557e-06,"Intervertebral disc disorders with myelopathy, thoracolumbar region"
"27113","M5381",19,4.40750803655675e-06,"Other specified dorsopathies, occipito-atlanto-axial region"
"27114","M5403",19,4.45303809936421e-06,"Panniculitis affecting regions of neck and back, cervicothoracic region"
"27115","M5405",19,3.50449512420883e-06,"Panniculitis affecting regions of neck and back, thoracolumbar region"
"27116","M65819",19,3.51571267591502e-06,"Other synovitis and tenosynovitis, unspecified shoulder"
"27117","M65821",19,1.25009715925695e-06,"Other synovitis and tenosynovitis, right upper arm"
"27118","M65879",19,8.04793349320524e-06,"Other synovitis and tenosynovitis, unspecified ankle and foot"
"27119","M66241",19,5.13862846540695e-06,"Spontaneous rupture of extensor tendons, right hand"
"27120","M66811",19,3.83739246748945e-06,"Spontaneous rupture of other tendons, right shoulder"
"27121","M67411",19,1.60773910188944e-06,"Ganglion, right shoulder"
"27122","M67813",19,7.59989128094055e-06,"Other specified disorders of tendon, right shoulder"
"27123","M67921",19,2.72190592870673e-06,"Unspecified disorder of synovium and tendon, right upper arm"
"27124","M7012",19,1.39658518742007e-06,"Bursitis, left hand"
"27125","M71121",19,2.66152910628814e-06,"Other infective bursitis, right elbow"
"27126","M71342",19,5.48373314436782e-06,"Other bursal cyst, left hand"
"27127","M71561",19,1.62654499739687e-06,"Other bursitis, not elsewhere classified, right knee"
"27128","M71572",19,2.34126800507655e-05,"Other bursitis, not elsewhere classified, left ankle and foot"
"27129","M7158",19,2.13265453614064e-06,"Other bursitis, not elsewhere classified, other site"
"27130","M8080XD",19,1.58794342240794e-06,"Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with routine healing"
"27131","M85812",19,3.97530236787726e-06,"Other specified disorders of bone density and structure, left shoulder"
"27132","M85832",19,8.04595392525709e-06,"Other specified disorders of bone density and structure, left forearm"
"27133","M86142",19,3.55431425090395e-06,"Other acute osteomyelitis, left hand"
"27134","M86662",19,4.27553684001339e-06,"Other chronic osteomyelitis, left tibia and fibula"
"27135","M868X4",19,1.72123433091673e-06,"Other osteomyelitis, hand"
"27136","M953",19,3.75656010960664e-06,"Acquired deformity of neck"
"27137","M9701XD",19,6.89780451532989e-06,"Periprosthetic fracture around internal prosthetic right hip joint, subsequent encounter"
"27138","M9923",19,7.57877588949361e-06,"Subluxation stenosis of neural canal of lumbar region"
"27139","N032",19,4.65198467815332e-06,"Chronic nephritic syndrome with diffuse membranous glomerulonephritis"
"27140","N341",19,5.94266298034735e-06,"Nonspecific urethritis"
"27141","N432",19,9.36599581868202e-06,"Other hydrocele"
"27142","N503",19,1.80648772388374e-05,"Cyst of epididymis"
"27143","N5203",19,1.53627669896121e-05,"Combined arterial insufficiency and corporo-venous occlusive erectile dysfunction"
"27144","N6021",19,9.7506918566059e-06,"Fibroadenosis of right breast"
"27145","N6089",19,3.21184899587394e-06,"Other benign mammary dysplasias of unspecified breast"
"27146","N651",19,7.83282044283957e-06,"Disproportion of reconstructed breast"
"27147","N719",19,1.98286722806393e-06,"Inflammatory disease of uterus, unspecified"
"27148","N925",19,4.00763531103038e-06,"Other specified irregular menstruation"
"27149","O9989",19,5.65925483577049e-06,"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"
"27150","Q031",19,9.33696215544248e-07,"Atresia of foramina of Magendie and Luschka"
"27151","Q203",19,2.25604760490868e-06,"Discordant ventriculoarterial connection"
"27152","Q212",19,3.11221074248371e-06,"Atrioventricular septal defect"
"27153","Q433",19,1.45795179381273e-06,"Congenital malformations of intestinal fixation"
"27154","Q742",19,3.06635075168489e-06,"Other congenital malformations of lower limb(s), including pelvic girdle"
"27155","Q794",19,7.11324749368692e-07,"Prune belly syndrome"
"27156","Q825",19,6.43524547144543e-06,"Congenital non-neoplastic nevus"
"27157","Q845",19,1.7858342316247e-05,"Enlarged and hypertrophic nails"
"27158","Q902",19,1.1125171868605e-06,"Trisomy 21, translocation"
"27159","Q935",19,9.93743109971475e-07,"Other deletions of part of a chromosome"
"27160","R1083",19,1.71100656318462e-06,"Colic"
"27161","R291",19,1.09635071528393e-06,"Meningismus"
"27162","R402432",19,1.40021439532501e-06,"Glasgow coma scale score 3-8, at arrival to emergency department"
"27163","R4587",19,3.52956965155207e-06,"Impulsiveness"
"27164","R5600",19,3.9416497127587e-06,"Simple febrile convulsions"
"27165","S0090XA",19,4.99016086929567e-06,"Unspecified superficial injury of unspecified part of head, initial encounter"
"27166","S02119A",19,3.2732156022666e-06,"Unspecified fracture of occiput, initial encounter for closed fracture"
"27167","S06890D",19,1.97824823618491e-06,"Other specified intracranial injury without loss of consciousness, subsequent encounter"
"27168","S12101D",19,3.39891816697415e-06,"Unspecified nondisplaced fracture of second cervical vertebra, subsequent encounter for fracture with routine healing"
"27169","S12111A",19,2.32335291514579e-06,"Posterior displaced Type II dens fracture, initial encounter for closed fracture"
"27170","S12190A",19,3.84926987517835e-06,"Other displaced fracture of second cervical vertebra, initial encounter for closed fracture"
"27171","S12501A",19,1.92150062167127e-06,"Unspecified nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture"
"27172","S139XXD",19,4.17589858662316e-06,"Sprain of joints and ligaments of unspecified parts of neck, subsequent encounter"
"27173","S2001XA",19,2.17224589510365e-06,"Contusion of right breast, initial encounter"
"27174","S2002XA",19,2.10494058486654e-06,"Contusion of left breast, initial encounter"
"27175","S21102A",19,1.61928658158699e-06,"Unspecified open wound of left front wall of thorax without penetration into thoracic cavity, initial encounter"
"27176","S21209D",19,2.13001511220978e-06,"Unspecified open wound of unspecified back wall of thorax without penetration into thoracic cavity, subsequent encounter"
"27177","S22029A",19,1.75653662599208e-06,"Unspecified fracture of second thoracic vertebra, initial encounter for closed fracture"
"27178","S233XXD",19,2.24994393706855e-05,"Sprain of ligaments of thoracic spine, subsequent encounter"
"27179","S24103S",19,5.67146217145075e-07,"Unspecified injury at T7-T10 level of thoracic spinal cord, sequela"
"27180","S27322A",19,1.74103001039823e-06,"Contusion of lung, bilateral, initial encounter"
"27181","S31102A",19,2.06468936992081e-06,"Unspecified open wound of abdominal wall, epigastric region without penetration into peritoneal cavity, initial encounter"
"27182","S31105A",19,3.10792167859605e-06,"Unspecified open wound of abdominal wall, periumbilic region without penetration into peritoneal cavity, initial encounter"
"27183","S3130XA",19,2.04456376244795e-06,"Unspecified open wound of scrotum and testes, initial encounter"
"27184","S32020G",19,1.42396921070282e-06,"Wedge compression fracture of second lumbar vertebra, subsequent encounter for fracture with delayed healing"
"27185","S32021A",19,1.90863343000829e-06,"Stable burst fracture of second lumbar vertebra, initial encounter for closed fracture"
"27186","S32029D",19,2.29003018801859e-06,"Unspecified fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing"
"27187","S32301A",19,2.9822191138885e-06,"Unspecified fracture of right ilium, initial encounter for closed fracture"
"27188","S32511D",19,7.47220914828485e-06,"Fracture of superior rim of right pubis, subsequent encounter for fracture with routine healing"
"27189","S336XXD",19,3.04827069775845e-05,"Sprain of sacroiliac joint, subsequent encounter"
"27190","S3981XA",19,6.41742935991207e-06,"Other specified injuries of abdomen, initial encounter"
"27191","S3992XD",19,1.93040867743795e-06,"Unspecified injury of lower back, subsequent encounter"
"27192","S41112D",19,3.42234305436059e-06,"Laceration without foreign body of left upper arm, subsequent encounter"
"27193","S42211D",19,1.00532358246815e-05,"Unspecified displaced fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing"
"27194","S42212D",19,1.04003200715906e-05,"Unspecified displaced fracture of surgical neck of left humerus, subsequent encounter for fracture with routine healing"
"27195","S42215A",19,4.04689674200203e-06,"Unspecified nondisplaced fracture of surgical neck of left humerus, initial encounter for closed fracture"
"27196","S42221A",19,5.53157270311479e-06,"2-part displaced fracture of surgical neck of right humerus, initial encounter for closed fracture"
"27197","S42222A",19,6.21155429330444e-06,"2-part displaced fracture of surgical neck of left humerus, initial encounter for closed fracture"
"27198","S43002A",19,2.98881767371567e-06,"Unspecified subluxation of left shoulder joint, initial encounter"
"27199","S43004D",19,8.41250392365627e-06,"Unspecified dislocation of right shoulder joint, subsequent encounter"
"27200","S43401D",19,5.55004867063086e-06,"Unspecified sprain of right shoulder joint, subsequent encounter"
"27201","S43431D",19,1.29757379721342e-05,"Superior glenoid labrum lesion of right shoulder, subsequent encounter"
"27202","S4381XA",19,8.26106697562276e-06,"Sprain of other specified parts of right shoulder girdle, initial encounter"
"27203","S46001S",19,2.80504778252904e-06,"Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of right shoulder, sequela"
"27204","S46002D",19,9.49169838338956e-06,"Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of left shoulder, subsequent encounter"
"27205","S46091A",19,4.24848274472201e-06,"Other injury of muscle(s) and tendon(s) of the rotator cuff of right shoulder, initial encounter"
"27206","S46092A",19,3.09274499099356e-06,"Other injury of muscle(s) and tendon(s) of the rotator cuff of left shoulder, initial encounter"
"27207","S46812D",19,9.00307502818779e-06,"Strain of other muscles, fascia and tendons at shoulder and upper arm level, left arm, subsequent encounter"
"27208","S46919A",19,2.55793171700161e-06,"Strain of unspecified muscle, fascia and tendon at shoulder and upper arm level, unspecified arm, initial encounter"
"27209","S51001D",19,3.09175520701949e-06,"Unspecified open wound of right elbow, subsequent encounter"
"27210","S51012D",19,2.6166588994634e-06,"Laceration without foreign body of left elbow, subsequent encounter"
"27211","S52551A",19,7.59461243307881e-06,"Other extraarticular fracture of lower end of right radius, initial encounter for closed fracture"
"27212","S52552A",19,8.99152754849024e-06,"Other extraarticular fracture of lower end of left radius, initial encounter for closed fracture"
"27213","S52571D",19,2.44308378320975e-05,"Other intraarticular fracture of lower end of right radius, subsequent encounter for closed fracture with routine healing"
"27214","S52592D",19,1.69180475408756e-05,"Other fractures of lower end of left radius, subsequent encounter for closed fracture with routine healing"
"27215","S52601D",19,4.3444917902073e-06,"Unspecified fracture of lower end of right ulna, subsequent encounter for closed fracture with routine healing"
"27216","S52602D",19,5.16502270471562e-06,"Unspecified fracture of lower end of left ulna, subsequent encounter for closed fracture with routine healing"
"27217","S61213A",19,1.11350697083457e-05,"Laceration without foreign body of left middle finger without damage to nail, initial encounter"
"27218","S61217A",19,6.83115906107549e-06,"Laceration without foreign body of left little finger without damage to nail, initial encounter"
"27219","S61409A",19,2.63249544304861e-06,"Unspecified open wound of unspecified hand, initial encounter"
"27220","S61419A",19,2.99508630555148e-06,"Laceration without foreign body of unspecified hand, initial encounter"
"27221","S62001A",19,2.97957968995763e-06,"Unspecified fracture of navicular [scaphoid] bone of right wrist, initial encounter for closed fracture"
"27222","S62617A",19,7.56095977796026e-06,"Displaced fracture of proximal phalanx of left little finger, initial encounter for closed fracture"
"27223","S6290XA",19,1.42297942672874e-06,"Unspecified fracture of unspecified wrist and hand, initial encounter for closed fracture"
